2025-09-23 00:00:04.708  o.h.v.i.u.Version - HV000001: Hibernate Validator 8.0.2.Final 
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit 0,10; 
2025-09-23 23:06:08.778  p6spy - #1758636368778 | took 3ms | statement | connection 94| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select count(o1_0.order_id) from orders o1_0
select count(o1_0.order_id) from orders o1_0; 
2025-09-23 23:06:08.781  p6spy - #1758636368781 | took 1ms | statement | connection 94| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(?,?,?,?,?,?,?,?,?,?)
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(30008,30007,30001,30000,29999,29998,29997,29996,29995,29994); 
2025-09-23 23:06:08.782  p6spy - #1758636368782 | took 0ms | statement | connection 94| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(?,?,?,?,?,?,?,?,?,?) and c1_0.sequence=?
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(14997,14998,14998,14999,14999,15000,15000,1,1,1) and c1_0.sequence=1; 
2025-09-23 23:06:08.783  p6spy - #1758636368783 | took 0ms | commit | connection 94| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:06:23.860  p6spy - #1758636383860 | took 0ms | statement | connection 96| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:06:23.860  p6spy - #1758636383860 | took 0ms | statement | connection 95| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:06:23.891  p6spy - #1758636383891 | took 0ms | statement | connection 97| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.authority from member m1_0 where m1_0.member_id=?
select m1_0.authority from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:06:23.905  p6spy - #1758636383905 | took 0ms | statement | connection 98| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=?
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:06:23.906  p6spy - #1758636383906 | took 0ms | commit | connection 98| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:06:24.263  p6spy - #1758636384263 | took 354ms | statement | connection 99| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit ?,?
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit 0,10; 
2025-09-23 23:06:24.268  p6spy - #1758636384268 | took 3ms | statement | connection 99| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select count(o1_0.order_id) from orders o1_0
select count(o1_0.order_id) from orders o1_0; 
2025-09-23 23:06:24.270  p6spy - #1758636384270 | took 0ms | statement | connection 99| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(?,?,?,?,?,?,?,?,?,?)
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(30008,30007,30001,30000,29999,29998,29997,29996,29995,29994); 
2025-09-23 23:06:24.271  p6spy - #1758636384271 | took 0ms | statement | connection 99| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(?,?,?,?,?,?,?,?,?,?) and c1_0.sequence=?
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(14997,14998,14998,14999,14999,15000,15000,1,1,1) and c1_0.sequence=1; 
2025-09-23 23:06:24.272  p6spy - #1758636384272 | took 0ms | commit | connection 99| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:06:45.463  p6spy - #1758636405463 | took 0ms | statement | connection 101| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:06:45.463  p6spy - #1758636405463 | took 0ms | statement | connection 100| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:06:45.477  p6spy - #1758636405477 | took 0ms | statement | connection 102| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.authority from member m1_0 where m1_0.member_id=?
select m1_0.authority from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:06:45.497  p6spy - #1758636405497 | took 0ms | statement | connection 103| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=?
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:06:45.497  p6spy - #1758636405497 | took 0ms | commit | connection 103| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:06:45.857  p6spy - #1758636405857 | took 356ms | statement | connection 104| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit ?,?
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit 0,10; 
2025-09-23 23:06:45.862  p6spy - #1758636405862 | took 3ms | statement | connection 104| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select count(o1_0.order_id) from orders o1_0
select count(o1_0.order_id) from orders o1_0; 
2025-09-23 23:06:45.863  p6spy - #1758636405863 | took 0ms | statement | connection 104| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(?,?,?,?,?,?,?,?,?,?)
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(30008,30007,30001,30000,29999,29998,29997,29996,29995,29994); 
2025-09-23 23:06:45.865  p6spy - #1758636405865 | took 0ms | statement | connection 104| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(?,?,?,?,?,?,?,?,?,?) and c1_0.sequence=?
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(14997,14998,14998,14999,14999,15000,15000,1,1,1) and c1_0.sequence=1; 
2025-09-23 23:06:45.865  p6spy - #1758636405865 | took 0ms | commit | connection 104| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:11:25.338  p6spy - #1758636685338 | took 0ms | statement | connection 106| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:11:25.338  p6spy - #1758636685338 | took 0ms | statement | connection 105| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:11:25.350  p6spy - #1758636685350 | took 0ms | statement | connection 107| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.authority from member m1_0 where m1_0.member_id=?
select m1_0.authority from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:11:25.372  p6spy - #1758636685372 | took 0ms | statement | connection 108| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=?
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:11:25.372  p6spy - #1758636685372 | took 0ms | commit | connection 108| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:11:25.738  p6spy - #1758636685738 | took 362ms | statement | connection 109| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit ?,?
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit 0,10; 
2025-09-23 23:11:25.743  p6spy - #1758636685743 | took 4ms | statement | connection 109| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select count(o1_0.order_id) from orders o1_0
select count(o1_0.order_id) from orders o1_0; 
2025-09-23 23:11:25.745  p6spy - #1758636685745 | took 0ms | statement | connection 109| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(?,?,?,?,?,?,?,?,?,?)
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(30008,30007,30001,30000,29999,29998,29997,29996,29995,29994); 
2025-09-23 23:11:25.746  p6spy - #1758636685746 | took 0ms | statement | connection 109| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(?,?,?,?,?,?,?,?,?,?) and c1_0.sequence=?
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(14997,14998,14998,14999,14999,15000,15000,1,1,1) and c1_0.sequence=1; 
2025-09-23 23:11:25.746  p6spy - #1758636685746 | took 0ms | commit | connection 109| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:11:26.986  p6spy - #1758636686986 | took 0ms | statement | connection 110| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:11:26.986  p6spy - #1758636686986 | took 0ms | statement | connection 111| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:11:26.996  p6spy - #1758636686996 | took 0ms | statement | connection 112| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.authority from member m1_0 where m1_0.member_id=?
select m1_0.authority from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:11:27.017  p6spy - #1758636687017 | took 0ms | statement | connection 113| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=?
select m1_0.member_id,m1_0.authority,m1_0.created_at,m1_0.email,m1_0.gender,m1_0.height,m1_0.nickname,m1_0.password,m1_0.phone,m1_0.provider,m1_0.updated_at,m1_0.weight from member m1_0 where m1_0.member_id=1; 
2025-09-23 23:11:27.018  p6spy - #1758636687018 | took 0ms | commit | connection 113| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:11:27.374  p6spy - #1758636687374 | took 354ms | statement | connection 114| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit ?,?
select o1_0.order_id,o1_0.created_at,d1_0.delivery_id,d1_0.created_at,d1_0.detail,d1_0.message,d1_0.receiver_nickname,d1_0.receiver_phone,d1_0.street,d1_0.updated_at,d1_0.zip_code,o1_0.guest_email,o1_0.guest_nickname,o1_0.member_id,o1_0.payment_id,o1_0.status,o1_0.updated_at,m1_0.nickname from orders o1_0 join delivery d1_0 on d1_0.delivery_id=o1_0.delivery_id join member m1_0 on m1_0.member_id=o1_0.member_id order by o1_0.order_id desc limit 0,10; 
2025-09-23 23:11:27.379  p6spy - #1758636687379 | took 3ms | statement | connection 114| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select count(o1_0.order_id) from orders o1_0
select count(o1_0.order_id) from orders o1_0; 
2025-09-23 23:11:27.381  p6spy - #1758636687381 | took 0ms | statement | connection 114| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(?,?,?,?,?,?,?,?,?,?)
select o1_0.order_id,c1_0.color_item_id,o1_0.order_item_id,o1_0.order_price,o1_0.count,i1_0.name,c3_0.name,c1_0.size,r1_0.review_id is not null from order_item o1_0 left join review r1_0 on o1_0.order_item_id=r1_0.order_item_id join color_item_size_stock c1_0 on c1_0.color_item_size_stock_id=o1_0.color_item_size_stock_id join color_item c2_0 on c2_0.color_item_id=c1_0.color_item_id join color c3_0 on c3_0.color_id=c2_0.color_id join item i1_0 on i1_0.item_id=c2_0.item_id where o1_0.order_id in(30008,30007,30001,30000,29999,29998,29997,29996,29995,29994); 
2025-09-23 23:11:27.382  p6spy - #1758636687382 | took 0ms | statement | connection 114| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(?,?,?,?,?,?,?,?,?,?) and c1_0.sequence=?
select c1_0.item_image_id,c1_0.color_item_id,c1_0.sequence,c1_0.original_file_name,c1_0.stored_file_name from color_item_image c1_0 where c1_0.color_item_id in(14997,14998,14998,14999,14999,15000,15000,1,1,1) and c1_0.sequence=1; 
2025-09-23 23:11:27.382  p6spy - #1758636687382 | took 0ms | commit | connection 114| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8

; 
2025-09-23 23:15:03.858  p6spy - #1758636903858 | took 0ms | statement | connection 116| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
2025-09-23 23:15:03.858  p6spy - #1758636903858 | took 0ms | statement | connection 115| url jdbc:mysql://localhost:3306/tama?serverTimezone=Asia/Seoul&characterEncoding=UTF-8
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null
select c1_0.category_id,c2_0.parent_id,c2_0.category_id,c2_0.name,c1_0.name,c1_0.parent_id from category c1_0 join category c2_0 on c1_0.category_id=c2_0.parent_id where c1_0.parent_id is null; 
